path,emotion
Ravdess_Silence\356.wav,Surprised
Ravdess_Silence\295.wav,Surprised
Ravdess_Silence\1325.wav,Calm
Ravdess_Silence\633.wav,Angry
Ravdess_Silence\630.wav,Angry
Ravdess_Silence\1265.wav,Calm
Ravdess_Silence\1138.wav,Surprised
Ravdess_Silence\665.wav,Calm
Ravdess_Silence\498.wav,Happy
Ravdess_Silence\468.wav,Disgust
Ravdess_Silence\40.wav,Fearful
Ravdess_Silence\749.wav,Angry
Ravdess_Silence\388.wav,Angry
Ravdess_Silence\598.wav,Surprised
Ravdess_Silence\1301.wav,Fearful
Ravdess_Silence\413.wav,Surprised
Ravdess_Silence\808.wav,Angry
Ravdess_Silence\1352.wav,Angry
Ravdess_Silence\312.wav,Happy
Ravdess_Silence\618.wav,Happy
Ravdess_Silence\544.wav,Calm
Ravdess_Silence\889.wav,Disgust
Ravdess_Silence\1171.wav,Angry
Ravdess_Silence\1001.wav,Fearful
Ravdess_Silence\838.wav,Surprised
Ravdess_Silence\1329.wav,Calm
Ravdess_Silence\814.wav,Angry
Ravdess_Silence\526.wav,Disgust
Ravdess_Silence\1004.wav,Disgust
Ravdess_Silence\222.wav,Fearful
Ravdess_Silence\92.wav,Angry
Ravdess_Silence\858.wav,Happy
Ravdess_Silence\118.wav,Surprised
Ravdess_Silence\497.wav,Happy
Ravdess_Silence\1112.wav,Angry
Ravdess_Silence\141.wav,Sad
Ravdess_Silence\874.wav,Angry
Ravdess_Silence\360.wav,Neutral
Ravdess_Silence\1314.wav,Surprised
Ravdess_Silence\528.wav,Disgust
Ravdess_Silence\508.wav,Angry
Ravdess_Silence\829.wav,Disgust
Ravdess_Silence\1396.wav,Happy
Ravdess_Silence\200.wav,Sad
Ravdess_Silence\535.wav,Surprised
Ravdess_Silence\1378.wav,Surprised
Ravdess_Silence\1278.wav,Happy
Ravdess_Silence\1101.wav,Sad
Ravdess_Silence\437.wav,Happy
Ravdess_Silence\957.wav,Surprised
Ravdess_Silence\1266.wav,Calm
Ravdess_Silence\117.wav,Surprised
Ravdess_Silence\182.wav,Neutral
Ravdess_Silence\1133.wav,Surprised
Ravdess_Silence\877.wav,Fearful
Ravdess_Silence\1288.wav,Angry
Ravdess_Silence\1345.wav,Sad
Ravdess_Silence\671.wav,Calm
Ravdess_Silence\816.wav,Fearful
Ravdess_Silence\1244.wav,Disgust
Ravdess_Silence\482.wav,Neutral
Ravdess_Silence\403.wav,Fearful
Ravdess_Silence\1347.wav,Sad
Ravdess_Silence\1326.wav,Calm
Ravdess_Silence\226.wav,Disgust
Ravdess_Silence\700.wav,Fearful
Ravdess_Silence\640.wav,Fearful
Ravdess_Silence\1356.wav,Fearful
Ravdess_Silence\74.wav,Happy
Ravdess_Silence\249.wav,Calm
Ravdess_Silence\270.wav,Angry
Ravdess_Silence\1296.wav,Fearful
Ravdess_Silence\1213.wav,Happy
Ravdess_Silence\917.wav,Happy
Ravdess_Silence\1421.wav,Fearful
Ravdess_Silence\1239.wav,Fearful
Ravdess_Silence\746.wav,Sad
Ravdess_Silence\345.wav,Disgust
Ravdess_Silence\732.wav,Happy
Ravdess_Silence\279.wav,Fearful
Ravdess_Silence\807.wav,Sad
Ravdess_Silence\70.wav,Calm
Ravdess_Silence\1006.wav,Disgust
Ravdess_Silence\109.wav,Disgust
Ravdess_Silence\128.wav,Calm
Ravdess_Silence\908.wav,Calm
Ravdess_Silence\791.wav,Calm
Ravdess_Silence\120.wav,Neutral
Ravdess_Silence\1247.wav,Disgust
Ravdess_Silence\444.wav,Sad
Ravdess_Silence\385.wav,Sad
Ravdess_Silence\341.wav,Fearful
Ravdess_Silence\500.wav,Sad
Ravdess_Silence\1416.wav,Fearful
Ravdess_Silence\767.wav,Disgust
Ravdess_Silence\1374.wav,Surprised
Ravdess_Silence\509.wav,Angry
Ravdess_Silence\1413.wav,Angry
Ravdess_Silence\997.wav,Fearful
Ravdess_Silence\786.wav,Calm
Ravdess_Silence\999.wav,Fearful
Ravdess_Silence\287.wav,Disgust
Ravdess_Silence\427.wav,Calm
Ravdess_Silence\693.wav,Angry
Ravdess_Silence\1297.wav,Fearful
Ravdess_Silence\1409.wav,Angry
Ravdess_Silence\607.wav,Calm
Ravdess_Silence\1248.wav,Disgust
Ravdess_Silence\1268.wav,Calm
Ravdess_Silence\806.wav,Sad
Ravdess_Silence\1057.wav,Fearful
Ravdess_Silence\384.wav,Sad
Ravdess_Silence\304.wav,Calm
Ravdess_Silence\1254.wav,Surprised
Ravdess_Silence\1300.wav,Fearful
Ravdess_Silence\126.wav,Calm
Ravdess_Silence\543.wav,Neutral
Ravdess_Silence\580.wav,Fearful
Ravdess_Silence\805.wav,Sad
Ravdess_Silence\460.wav,Fearful
Ravdess_Silence\255.wav,Happy
Ravdess_Silence\328.wav,Angry
Ravdess_Silence\705.wav,Disgust
Ravdess_Silence\1179.wav,Fearful
Ravdess_Silence\390.wav,Angry
Ravdess_Silence\1439.wav,Surprised
Ravdess_Silence\251.wav,Calm
Ravdess_Silence\685.wav,Sad
Ravdess_Silence\309.wav,Calm
Ravdess_Silence\215.wav,Angry
Ravdess_Silence\1026.wav,Calm
Ravdess_Silence\1230.wav,Angry
Ravdess_Silence\395.wav,Angry
Ravdess_Silence\1259.wav,Surprised
Ravdess_Silence\1327.wav,Calm
Ravdess_Silence\714.wav,Surprised
Ravdess_Silence\660.wav,Neutral
Ravdess_Silence\23.wav,Sad
Ravdess_Silence\945.wav,Disgust
Ravdess_Silence\1303.wav,Fearful
Ravdess_Silence\713.wav,Surprised
Ravdess_Silence\949.wav,Disgust
Ravdess_Silence\1071.wav,Disgust
Ravdess_Silence\90.wav,Angry
Ravdess_Silence\652.wav,Surprised
Ravdess_Silence\278.wav,Fearful
Ravdess_Silence\1350.wav,Angry
Ravdess_Silence\1251.wav,Disgust
Ravdess_Silence\976.wav,Happy
Ravdess_Silence\1355.wav,Angry
Ravdess_Silence\1353.wav,Angry
Ravdess_Silence\1184.wav,Disgust
Ravdess_Silence\650.wav,Disgust
Ravdess_Silence\996.wav,Fearful
Ravdess_Silence\362.wav,Neutral
Ravdess_Silence\1095.wav,Happy
Ravdess_Silence\438.wav,Happy
Ravdess_Silence\1281.wav,Sad
Ravdess_Silence\653.wav,Surprised
Ravdess_Silence\343.wav,Fearful
Ravdess_Silence\924.wav,Sad
Ravdess_Silence\1340.wav,Sad
Ravdess_Silence\825.wav,Disgust
Ravdess_Silence\1274.wav,Happy
Ravdess_Silence\1175.wav,Angry
Ravdess_Silence\1273.wav,Happy
Ravdess_Silence\1257.wav,Surprised
Ravdess_Silence\573.wav,Angry
Ravdess_Silence\1362.wav,Fearful
Ravdess_Silence\718.wav,Surprised
Ravdess_Silence\787.wav,Calm
Ravdess_Silence\15.wav,Happy
Ravdess_Silence\30.wav,Angry
Ravdess_Silence\241.wav,Neutral
Ravdess_Silence\1292.wav,Angry
Ravdess_Silence\296.wav,Surprised
Ravdess_Silence\900.wav,Neutral
Ravdess_Silence\696.wav,Fearful
Ravdess_Silence\1284.wav,Sad
Ravdess_Silence\169.wav,Disgust
Ravdess_Silence\1255.wav,Surprised
Ravdess_Silence\804.wav,Sad
Ravdess_Silence\968.wav,Calm
Ravdess_Silence\439.wav,Happy
Ravdess_Silence\1052.wav,Angry
Ravdess_Silence\1322.wav,Neutral
Ravdess_Silence\1309.wav,Disgust
Ravdess_Silence\288.wav,Disgust
Ravdess_Silence\172.wav,Surprised
Ravdess_Silence\1393.wav,Happy
Ravdess_Silence\352.wav,Surprised
Ravdess_Silence\72.wav,Happy
Ravdess_Silence\173.wav,Surprised
Ravdess_Silence\340.wav,Fearful
Ravdess_Silence\524.wav,Disgust
Ravdess_Silence\1053.wav,Angry
Ravdess_Silence\1423.wav,Fearful
Ravdess_Silence\216.wav,Fearful
Ravdess_Silence\795.wav,Happy
Ravdess_Silence\206.wav,Sad
Ravdess_Silence\678.wav,Happy
Ravdess_Silence\574.wav,Angry
Ravdess_Silence\556.wav,Happy
Ravdess_Silence\155.wav,Angry
Ravdess_Silence\133.wav,Happy
Ravdess_Silence\204.wav,Sad
Ravdess_Silence\1316.wav,Surprised
Ravdess_Silence\1049.wav,Angry
Ravdess_Silence\980.wav,Sad
Ravdess_Silence\248.wav,Calm
Ravdess_Silence\431.wav,Calm
Ravdess_Silence\1047.wav,Sad
Ravdess_Silence\1283.wav,Sad
Ravdess_Silence\485.wav,Calm
Ravdess_Silence\1007.wav,Disgust
Ravdess_Silence\132.wav,Happy
Ravdess_Silence\571.wav,Angry
Ravdess_Silence\192.wav,Happy
Ravdess_Silence\521.wav,Fearful
Ravdess_Silence\822.wav,Fearful
Ravdess_Silence\1313.wav,Surprised
Ravdess_Silence\32.wav,Angry
Ravdess_Silence\80.wav,Sad
Ravdess_Silence\102.wav,Fearful
Ravdess_Silence\862.wav,Sad
Ravdess_Silence\691.wav,Angry
Ravdess_Silence\184.wav,Calm
Ravdess_Silence\454.wav,Angry
Ravdess_Silence\1174.wav,Angry
Ravdess_Silence\589.wav,Disgust
Ravdess_Silence\1263.wav,Neutral
Ravdess_Silence\479.wav,Surprised
Ravdess_Silence\1191.wav,Disgust
Ravdess_Silence\848.wav,Calm
Ravdess_Silence\1308.wav,Disgust
Ravdess_Silence\824.wav,Disgust
Ravdess_Silence\876.wav,Fearful
Ravdess_Silence\1295.wav,Angry
Ravdess_Silence\252.wav,Happy
Ravdess_Silence\355.wav,Surprised
Ravdess_Silence\1235.wav,Angry
Ravdess_Silence\959.wav,Surprised
Ravdess_Silence\547.wav,Calm
Ravdess_Silence\171.wav,Disgust
Ravdess_Silence\13.wav,Happy
Ravdess_Silence\1089.wav,Calm
Ravdess_Silence\1186.wav,Disgust
Ravdess_Silence\906.wav,Calm
Ravdess_Silence\9.wav,Calm
Ravdess_Silence\1418.wav,Fearful
Ravdess_Silence\1039.wav,Happy
Ravdess_Silence\484.wav,Calm
Ravdess_Silence\1277.wav,Happy
Ravdess_Silence\1073.wav,Surprised
Ravdess_Silence\1436.wav,Surprised
Ravdess_Silence\993.wav,Angry
Ravdess_Silence\1246.wav,Disgust
Ravdess_Silence\466.wav,Disgust
Ravdess_Silence\1320.wav,Neutral
Ravdess_Silence\1178.wav,Fearful
Ravdess_Silence\1271.wav,Calm
Ravdess_Silence\676.wav,Happy
Ravdess_Silence\264.wav,Sad
Ravdess_Silence\315.wav,Happy
Ravdess_Silence\245.wav,Calm
Ravdess_Silence\85.wav,Sad
Ravdess_Silence\830.wav,Disgust
Ravdess_Silence\998.wav,Fearful
Ravdess_Silence\21.wav,Sad
Ravdess_Silence\370.wav,Calm
Ravdess_Silence\504.wav,Sad
Ravdess_Silence\823.wav,Fearful
Ravdess_Silence\843.wav,Neutral
Ravdess_Silence\258.wav,Happy
Ravdess_Silence\1124.wav,Disgust
Ravdess_Silence\396.wav,Fearful
Ravdess_Silence\1339.wav,Happy
Ravdess_Silence\852.wav,Happy
Ravdess_Silence\104.wav,Disgust
Ravdess_Silence\41.wav,Fearful
Ravdess_Silence\1163.wav,Sad
Ravdess_Silence\1382.wav,Neutral
Ravdess_Silence\670.wav,Calm
Ravdess_Silence\12.wav,Happy
Ravdess_Silence\593.wav,Surprised
Ravdess_Silence\319.wav,Happy
Ravdess_Silence\1120.wav,Fearful
Ravdess_Silence\1328.wav,Calm
Ravdess_Silence\784.wav,Calm
Ravdess_Silence\729.wav,Calm
Ravdess_Silence\325.wav,Sad
Ravdess_Silence\271.wav,Angry
Ravdess_Silence\469.wav,Disgust
Ravdess_Silence\1092.wav,Happy
Ravdess_Silence\1065.wav,Disgust
Ravdess_Silence\875.wav,Angry
Ravdess_Silence\1285.wav,Sad
Ravdess_Silence\1035.wav,Happy
Ravdess_Silence\910.wav,Calm
Ravdess_Silence\194.wav,Happy
Ravdess_Silence\138.wav,Happy
Ravdess_Silence\880.wav,Fearful
Ravdess_Silence\626.wav,Sad
Ravdess_Silence\518.wav,Fearful
Ravdess_Silence\1161.wav,Sad
Ravdess_Silence\1060.wav,Fearful
Ravdess_Silence\389.wav,Angry
Ravdess_Silence\559.wav,Happy
Ravdess_Silence\1110.wav,Angry
Ravdess_Silence\243.wav,Neutral
Ravdess_Silence\1349.wav,Angry
Ravdess_Silence\591.wav,Disgust
Ravdess_Silence\1022.wav,Neutral
Ravdess_Silence\1103.wav,Sad
Ravdess_Silence\489.wav,Calm
Ravdess_Silence\63.wav,Neutral
Ravdess_Silence\1018.wav,Surprised
Ravdess_Silence\780.wav,Neutral
Ravdess_Silence\583.wav,Fearful
Ravdess_Silence\1172.wav,Angry
Ravdess_Silence\1321.wav,Neutral
Ravdess_Silence\1311.wav,Disgust
Ravdess_Silence\507.wav,Sad
Ravdess_Silence\19.wav,Happy
Ravdess_Silence\952.wav,Surprised
Ravdess_Silence\1319.wav,Surprised
Ravdess_Silence\223.wav,Fearful
Ravdess_Silence\130.wav,Calm
Ravdess_Silence\115.wav,Surprised
Ravdess_Silence\919.wav,Happy
Ravdess_Silence\1156.wav,Happy
Ravdess_Silence\1380.wav,Neutral
Ravdess_Silence\443.wav,Sad
Ravdess_Silence\1432.wav,Surprised
Ravdess_Silence\108.wav,Disgust
Ravdess_Silence\324.wav,Sad
Ravdess_Silence\711.wav,Disgust
Ravdess_Silence\58.wav,Surprised
Ravdess_Silence\231.wav,Disgust
Ravdess_Silence\145.wav,Sad
Ravdess_Silence\525.wav,Disgust
Ravdess_Silence\462.wav,Fearful
Ravdess_Silence\131.wav,Calm
Ravdess_Silence\1354.wav,Angry
Ravdess_Silence\991.wav,Angry
Ravdess_Silence\1370.wav,Disgust
Ravdess_Silence\349.wav,Disgust
Ravdess_Silence\254.wav,Happy
Ravdess_Silence\745.wav,Sad
Ravdess_Silence\317.wav,Happy
Ravdess_Silence\661.wav,Neutral
Ravdess_Silence\1415.wav,Angry
Ravdess_Silence\185.wav,Calm
Ravdess_Silence\1183.wav,Fearful
Ravdess_Silence\1435.wav,Surprised
Ravdess_Silence\1348.wav,Angry
Ravdess_Silence\68.wav,Calm
Ravdess_Silence\851.wav,Calm
Ravdess_Silence\1076.wav,Surprised
Ravdess_Silence\519.wav,Fearful
Ravdess_Silence\856.wav,Happy
Ravdess_Silence\960.wav,Neutral
Ravdess_Silence\26.wav,Sad
Ravdess_Silence\1419.wav,Fearful
Ravdess_Silence\137.wav,Happy
Ravdess_Silence\931.wav,Angry
Ravdess_Silence\310.wav,Calm
Ravdess_Silence\647.wav,Disgust
Ravdess_Silence\612.wav,Happy
Ravdess_Silence\412.wav,Surprised
Ravdess_Silence\941.wav,Fearful
Ravdess_Silence\95.wav,Angry
Ravdess_Silence\329.wav,Angry
Ravdess_Silence\1324.wav,Calm
Ravdess_Silence\513.wav,Angry
Ravdess_Silence\147.wav,Sad
Ravdess_Silence\446.wav,Sad
Ravdess_Silence\1332.wav,Happy
Ravdess_Silence\416.wav,Surprised
Ravdess_Silence\606.wav,Calm
Ravdess_Silence\93.wav,Angry
Ravdess_Silence\681.wav,Sad
Ravdess_Silence\228.wav,Disgust
Ravdess_Silence\333.wav,Angry
Ravdess_Silence\983.wav,Sad
Ravdess_Silence\158.wav,Fearful
Ravdess_Silence\747.wav,Sad
Ravdess_Silence\1028.wav,Calm
Ravdess_Silence\1187.wav,Disgust
Ravdess_Silence\276.wav,Fearful
Ravdess_Silence\300.wav,Neutral
Ravdess_Silence\682.wav,Sad
Ravdess_Silence\662.wav,Neutral
Ravdess_Silence\65.wav,Calm
Ravdess_Silence\879.wav,Fearful
Ravdess_Silence\757.wav,Fearful
Ravdess_Silence\634.wav,Angry
Ravdess_Silence\161.wav,Fearful
Ravdess_Silence\334.wav,Angry
Ravdess_Silence\987.wav,Sad
Ravdess_Silence\1147.wav,Calm
Ravdess_Silence\1099.wav,Happy
Ravdess_Silence\207.wav,Sad
Ravdess_Silence\1111.wav,Angry
Ravdess_Silence\289.wav,Disgust
Ravdess_Silence\116.wav,Surprised
Ravdess_Silence\884.wav,Disgust
Ravdess_Silence\673.wav,Happy
Ravdess_Silence\971.wav,Calm
Ravdess_Silence\847.wav,Calm
Ravdess_Silence\440.wav,Sad
Ravdess_Silence\841.wav,Neutral
Ravdess_Silence\1012.wav,Surprised
Ravdess_Silence\765.wav,Disgust
Ravdess_Silence\951.wav,Disgust
Ravdess_Silence\1015.wav,Surprised
Ravdess_Silence\144.wav,Sad
Ravdess_Silence\1214.wav,Happy
Ravdess_Silence\815.wav,Angry
Ravdess_Silence\608.wav,Calm
Ravdess_Silence\459.wav,Fearful
Ravdess_Silence\967.wav,Calm
Ravdess_Silence\14.wav,Happy
Ravdess_Silence\850.wav,Calm
Ravdess_Silence\57.wav,Surprised
Ravdess_Silence\563.wav,Sad
Ravdess_Silence\821.wav,Fearful
Ravdess_Silence\1403.wav,Sad
Ravdess_Silence\163.wav,Fearful
Ravdess_Silence\1317.wav,Surprised
Ravdess_Silence\778.wav,Surprised
Ravdess_Silence\259.wav,Happy
Ravdess_Silence\450.wav,Angry
Ravdess_Silence\474.wav,Surprised
Ravdess_Silence\1135.wav,Surprised
Ravdess_Silence\52.wav,Surprised
Ravdess_Silence\1411.wav,Angry
Ravdess_Silence\344.wav,Disgust
Ravdess_Silence\565.wav,Sad
Ravdess_Silence\229.wav,Disgust
Ravdess_Silence\213.wav,Angry
Ravdess_Silence\1383.wav,Neutral
Ravdess_Silence\1240.wav,Fearful
Ravdess_Silence\1066.wav,Disgust
Ravdess_Silence\1100.wav,Sad
Ravdess_Silence\165.wav,Disgust
Ravdess_Silence\590.wav,Disgust
Ravdess_Silence\1245.wav,Disgust
Ravdess_Silence\198.wav,Happy
Ravdess_Silence\37.wav,Fearful
Ravdess_Silence\196.wav,Happy
Ravdess_Silence\615.wav,Happy
Ravdess_Silence\1067.wav,Disgust
Ravdess_Silence\1.wav,Neutral
Ravdess_Silence\335.wav,Angry
Ravdess_Silence\566.wav,Sad
Ravdess_Silence\1337.wav,Happy
Ravdess_Silence\302.wav,Neutral
Ravdess_Silence\1145.wav,Calm
Ravdess_Silence\1371.wav,Disgust
Ravdess_Silence\926.wav,Sad
Ravdess_Silence\77.wav,Happy
Ravdess_Silence\1286.wav,Sad
Ravdess_Silence\834.wav,Surprised
Ravdess_Silence\632.wav,Angry
Ravdess_Silence\351.wav,Disgust
Ravdess_Silence\1426.wav,Disgust
Ravdess_Silence\1059.wav,Fearful
Ravdess_Silence\275.wav,Angry
Ravdess_Silence\669.wav,Calm
Ravdess_Silence\212.wav,Angry
Ravdess_Silence\512.wav,Angry
Ravdess_Silence\854.wav,Happy
Ravdess_Silence\187.wav,Calm
Ravdess_Silence\210.wav,Angry
Ravdess_Silence\934.wav,Angry
Ravdess_Silence\668.wav,Calm
Ravdess_Silence\274.wav,Angry
Ravdess_Silence\433.wav,Happy
Ravdess_Silence\1137.wav,Surprised
Ravdess_Silence\1433.wav,Surprised
Ravdess_Silence\1280.wav,Sad
Ravdess_Silence\121.wav,Neutral
Ravdess_Silence\735.wav,Happy
Ravdess_Silence\199.wav,Happy
Ravdess_Silence\628.wav,Angry
Ravdess_Silence\365.wav,Calm
Ravdess_Silence\888.wav,Disgust
Ravdess_Silence\703.wav,Fearful
Ravdess_Silence\1075.wav,Surprised
Ravdess_Silence\963.wav,Neutral
Ravdess_Silence\263.wav,Sad
Ravdess_Silence\277.wav,Fearful
Ravdess_Silence\911.wav,Calm
Ravdess_Silence\882.wav,Fearful
Ravdess_Silence\321.wav,Sad
Ravdess_Silence\225.wav,Disgust
Ravdess_Silence\1064.wav,Disgust
Ravdess_Silence\562.wav,Sad
Ravdess_Silence\151.wav,Angry
Ravdess_Silence\148.wav,Angry
Ravdess_Silence\1081.wav,Neutral
Ravdess_Silence\506.wav,Sad
Ravdess_Silence\1011.wav,Disgust
Ravdess_Silence\391.wav,Angry
Ravdess_Silence\533.wav,Surprised
Ravdess_Silence\1142.wav,Neutral
Ravdess_Silence\1209.wav,Calm
Ravdess_Silence\502.wav,Sad
Ravdess_Silence\1158.wav,Happy
Ravdess_Silence\1210.wav,Calm
Ravdess_Silence\473.wav,Surprised
Ravdess_Silence\799.wav,Happy
Ravdess_Silence\1376.wav,Surprised
Ravdess_Silence\1127.wav,Disgust
Ravdess_Silence\1062.wav,Fearful
Ravdess_Silence\301.wav,Neutral
Ravdess_Silence\1399.wav,Happy
Ravdess_Silence\366.wav,Calm
Ravdess_Silence\318.wav,Happy
Ravdess_Silence\1194.wav,Surprised
Ravdess_Silence\397.wav,Fearful
Ravdess_Silence\1069.wav,Disgust
Ravdess_Silence\1042.wav,Sad
Ravdess_Silence\89.wav,Angry
Ravdess_Silence\1160.wav,Sad
Ravdess_Silence\794.wav,Happy
Ravdess_Silence\491.wav,Calm
Ravdess_Silence\162.wav,Fearful
Ravdess_Silence\1312.wav,Surprised
Ravdess_Silence\75.wav,Happy
Ravdess_Silence\551.wav,Calm
Ravdess_Silence\1024.wav,Calm
Ravdess_Silence\680.wav,Sad
Ravdess_Silence\1019.wav,Surprised
Ravdess_Silence\1204.wav,Calm
Ravdess_Silence\1016.wav,Surprised
Ravdess_Silence\164.wav,Disgust
Ravdess_Silence\817.wav,Fearful
Ravdess_Silence\972.wav,Happy
Ravdess_Silence\105.wav,Disgust
Ravdess_Silence\1050.wav,Angry
Ravdess_Silence\442.wav,Sad
Ravdess_Silence\706.wav,Disgust
Ravdess_Silence\520.wav,Fearful
Ravdess_Silence\135.wav,Happy
Ravdess_Silence\974.wav,Happy
Ravdess_Silence\330.wav,Angry
Ravdess_Silence\1252.wav,Surprised
Ravdess_Silence\869.wav,Angry
Ravdess_Silence\371.wav,Calm
Ravdess_Silence\424.wav,Calm
Ravdess_Silence\802.wav,Sad
Ravdess_Silence\112.wav,Surprised
Ravdess_Silence\84.wav,Sad
Ravdess_Silence\623.wav,Sad
Ravdess_Silence\683.wav,Sad
Ravdess_Silence\1395.wav,Happy
Ravdess_Silence\940.wav,Fearful
Ravdess_Silence\955.wav,Surprised
Ravdess_Silence\176.wav,Surprised
Ravdess_Silence\1219.wav,Happy
Ravdess_Silence\761.wav,Fearful
Ravdess_Silence\448.wav,Angry
Ravdess_Silence\1109.wav,Angry
Ravdess_Silence\803.wav,Sad
Ravdess_Silence\620.wav,Sad
Ravdess_Silence\701.wav,Fearful
Ravdess_Silence\284.wav,Disgust
Ravdess_Silence\1195.wav,Surprised
Ravdess_Silence\886.wav,Disgust
Ravdess_Silence\849.wav,Calm
Ravdess_Silence\586.wav,Disgust
Ravdess_Silence\189.wav,Calm
Ravdess_Silence\1262.wav,Neutral
Ravdess_Silence\1363.wav,Fearful
Ravdess_Silence\514.wav,Angry
Ravdess_Silence\775.wav,Surprised
Ravdess_Silence\956.wav,Surprised
Ravdess_Silence\717.wav,Surprised
Ravdess_Silence\487.wav,Calm
Ravdess_Silence\1013.wav,Surprised
Ravdess_Silence\364.wav,Calm
Ravdess_Silence\881.wav,Fearful
Ravdess_Silence\1211.wav,Calm
Ravdess_Silence\648.wav,Disgust
Ravdess_Silence\1260.wav,Neutral
Ravdess_Silence\730.wav,Calm
Ravdess_Silence\921.wav,Sad
Ravdess_Silence\1036.wav,Happy
Ravdess_Silence\769.wav,Disgust
Ravdess_Silence\496.wav,Happy
Ravdess_Silence\203.wav,Sad
Ravdess_Silence\492.wav,Happy
Ravdess_Silence\836.wav,Surprised
Ravdess_Silence\567.wav,Sad
Ravdess_Silence\415.wav,Surprised
Ravdess_Silence\1306.wav,Disgust
Ravdess_Silence\1132.wav,Surprised
Ravdess_Silence\1358.wav,Fearful
Ravdess_Silence\83.wav,Sad
Ravdess_Silence\531.wav,Disgust
Ravdess_Silence\232.wav,Surprised
Ravdess_Silence\64.wav,Calm
Ravdess_Silence\238.wav,Surprised
Ravdess_Silence\1045.wav,Sad
Ravdess_Silence\453.wav,Angry
Ravdess_Silence\582.wav,Fearful
Ravdess_Silence\481.wav,Neutral
Ravdess_Silence\50.wav,Disgust
Ravdess_Silence\1198.wav,Surprised
Ravdess_Silence\432.wav,Happy
Ravdess_Silence\1146.wav,Calm
Ravdess_Silence\782.wav,Neutral
Ravdess_Silence\511.wav,Angry
Ravdess_Silence\642.wav,Fearful
Ravdess_Silence\1342.wav,Sad
Ravdess_Silence\702.wav,Fearful
Ravdess_Silence\1167.wav,Sad
Ravdess_Silence\857.wav,Happy
Ravdess_Silence\587.wav,Disgust
Ravdess_Silence\1341.wav,Sad
Ravdess_Silence\1243.wav,Fearful
Ravdess_Silence\992.wav,Angry
Ravdess_Silence\3.wav,Neutral
Ravdess_Silence\994.wav,Angry
Ravdess_Silence\1293.wav,Angry
Ravdess_Silence\1119.wav,Fearful
Ravdess_Silence\16.wav,Happy
Ravdess_Silence\486.wav,Calm
Ravdess_Silence\1188.wav,Disgust
Ravdess_Silence\542.wav,Neutral
Ravdess_Silence\293.wav,Surprised
Ravdess_Silence\44.wav,Disgust
Ravdess_Silence\374.wav,Happy
Ravdess_Silence\1139.wav,Surprised
Ravdess_Silence\1159.wav,Happy
Ravdess_Silence\60.wav,Neutral
Ravdess_Silence\86.wav,Sad
Ravdess_Silence\230.wav,Disgust
Ravdess_Silence\1169.wav,Angry
Ravdess_Silence\954.wav,Surprised
Ravdess_Silence\527.wav,Disgust
Ravdess_Silence\429.wav,Calm
Ravdess_Silence\175.wav,Surprised
Ravdess_Silence\1388.wav,Calm
